transaction_id,customer_id,product_id,quantity,unit_price,total_amount,transaction_date
3786,988,32,2,154.7,309.4,2024-12-02
3787,217,32,3,154.7,464.09999999999997,2023-03-27
3788,216,39,4,359.47,1437.88,2023-04-28
3789,926,50,4,195.76,783.04,2024-02-19
3790,599,40,1,107.62,107.62,2024-12-03
3791,537,36,4,164.66,658.64,2023-04-05
3792,442,39,2,359.47,718.94,2024-10-11
3793,983,18,4,190.67,762.68,2024-11-06
3794,412,16,4,234.27,937.08,2023-01-18
3795,136,42,4,150.83,603.32,2023-09-05
3796,843,6,1,354.24,354.24,2024-12-02
3797,381,12,1,186.42,186.42,2024-04-20
3798,557,17,1,112.35,112.35,2023-02-01
3799,904,40,4,107.62,430.48,2023-07-10
3800,747,46,4,262.77,1051.08,2023-03-15
3801,623,39,3,359.47,1078.41,2024-08-08
3802,420,25,4,113.88,455.52,2023-04-24
3803,379,10,3,325.63,976.89,2023-08-26
3804,173,15,4,222.04,888.16,2024-08-27
3805,964,50,1,195.76,195.76,2023-08-11
3806,593,10,3,325.63,976.89,2024-01-08
3807,233,15,4,222.04,888.16,2023-08-24
3808,671,21,4,386.11,1544.44,2023-11-10
3809,937,46,1,262.77,262.77,2024-01-15
3810,794,38,3,203.61,610.83,2024-02-24
3811,52,17,3,112.35,337.04999999999995,2024-10-04
3812,509,14,1,255.2,255.2,2023-07-24
3813,731,1,1,359.39,359.39,2023-05-25
3814,690,34,2,329.3,658.6,2023-09-03
3815,187,17,3,112.35,337.04999999999995,2023-02-09
3816,601,2,2,336.53,673.06,2023-12-17
3817,9,30,4,342.13,1368.52,2024-06-16
3818,989,25,2,113.88,227.76,2024-01-13
3819,172,25,1,113.88,113.88,2023-04-13
3820,702,44,2,38.47,76.94,2024-07-02
3821,784,37,4,325.97,1303.88,2024-10-25
3822,794,20,1,35.65,35.65,2023-01-29
3823,543,19,4,191.21,764.84,2024-04-15
3824,491,27,2,241.42,482.84,2024-11-05
3825,113,7,2,156.05,312.1,2023-11-26
3826,255,23,3,412.87,1238.6100000000001,2024-09-01
3827,909,4,2,382.91,765.82,2024-02-11
3828,609,34,2,329.3,658.6,2024-10-18
3829,156,14,2,255.2,510.4,2024-09-15
3830,843,13,1,478.83,478.83,2024-01-12
3831,567,2,2,336.53,673.06,2023-04-27
3832,605,37,4,325.97,1303.88,2024-12-16
3833,794,28,3,441.28,1323.84,2024-08-18
3834,970,18,1,190.67,190.67,2024-11-23
3835,795,31,3,307.8,923.4000000000001,2024-09-09
3836,641,6,3,354.24,1062.72,2023-06-11
3837,487,20,3,35.65,106.94999999999999,2023-06-30
3838,725,21,2,386.11,772.22,2023-01-21
3839,275,4,1,382.91,382.91,2024-04-10
3840,116,29,1,115.71,115.71,2024-12-23
3841,817,1,2,359.39,718.78,2023-09-14
3842,168,17,1,112.35,112.35,2024-08-20
3843,15,50,3,195.76,587.28,2023-10-31
3844,487,32,1,154.7,154.7,2023-07-15
3845,876,45,4,64.64,258.56,2024-01-23
3846,757,1,1,359.39,359.39,2024-03-30
3847,713,1,4,359.39,1437.56,2024-10-19
3848,310,47,2,141.12,282.24,2023-03-07
3849,393,4,1,382.91,382.91,2023-10-06
3850,758,43,1,190.22,190.22,2023-06-20
3851,51,8,3,61.63,184.89000000000001,2024-10-26
3852,592,35,1,371.91,371.91,2023-10-01
3853,155,15,4,222.04,888.16,2023-12-29
3854,325,16,3,234.27,702.8100000000001,2023-10-25
3855,494,34,4,329.3,1317.2,2024-04-11
3856,904,47,2,141.12,282.24,2024-05-31
3857,884,48,1,419.39,419.39,2024-02-14
3858,726,44,3,38.47,115.41,2023-11-14
3859,525,9,1,393.09,393.09,2023-10-03
3860,604,44,1,38.47,38.47,2023-08-17
3861,664,44,1,38.47,38.47,2023-06-25
3862,320,30,4,342.13,1368.52,2023-11-25
3863,877,49,1,17.2,17.2,2023-12-22
3864,14,19,3,191.21,573.63,2023-07-14
3865,865,44,4,38.47,153.88,2024-06-06
3866,106,2,2,336.53,673.06,2023-07-15
3867,145,17,4,112.35,449.4,2023-12-16
3868,424,23,2,412.87,825.74,2023-08-04
3869,93,4,2,382.91,765.82,2024-07-28
3870,541,19,3,191.21,573.63,2023-10-12
3871,484,35,4,371.91,1487.64,2023-03-11
3872,379,23,3,412.87,1238.6100000000001,2023-10-29
3873,255,44,4,38.47,153.88,2024-11-22
3874,264,2,1,336.53,336.53,2024-02-28
3875,761,21,3,386.11,1158.33,2023-04-10
3876,829,48,4,419.39,1677.56,2024-11-08
3877,475,36,4,164.66,658.64,2023-03-28
3878,183,21,1,386.11,386.11,2023-06-14
3879,815,26,4,332.1,1328.4,2024-03-30
3880,238,39,2,359.47,718.94,2024-11-09
3881,727,30,2,342.13,684.26,2024-09-09
3882,402,46,2,262.77,525.54,2024-11-09
3883,862,26,3,332.1,996.3000000000001,2024-06-02
3884,197,1,2,359.39,718.78,2024-06-13
3885,397,25,4,113.88,455.52,2023-03-15
3886,416,17,2,112.35,224.7,2023-12-01
3887,847,48,3,419.39,1258.17,2023-10-23
3888,84,15,3,222.04,666.12,2023-05-14
3889,478,8,3,61.63,184.89000000000001,2024-10-01
3890,368,47,4,141.12,564.48,2024-01-13
3891,692,15,2,222.04,444.08,2023-01-13
3892,536,40,2,107.62,215.24,2023-03-11
3893,318,25,1,113.88,113.88,2023-09-14
3894,217,2,2,336.53,673.06,2024-06-27
3895,141,33,4,76.93,307.72,2023-06-01
3896,859,4,4,382.91,1531.64,2023-10-06
3897,285,34,1,329.3,329.3,2024-06-25
3898,602,20,4,35.65,142.6,2023-03-08
3899,945,37,2,325.97,651.94,2023-10-06
3900,748,1,1,359.39,359.39,2024-02-03
3901,128,17,2,112.35,224.7,2024-12-21
3902,948,41,4,446.21,1784.84,2023-09-17
3903,717,4,3,382.91,1148.73,2024-07-11
3904,507,9,3,393.09,1179.27,2023-06-10
3905,289,20,4,35.65,142.6,2024-05-16
3906,106,34,3,329.3,987.9000000000001,2024-08-22
3907,463,35,4,371.91,1487.64,2023-06-02
3908,823,9,1,393.09,393.09,2023-05-29
3909,188,13,3,478.83,1436.49,2024-03-27
3910,516,43,4,190.22,760.88,2023-09-20
3911,538,11,4,33.61,134.44,2024-09-28
3912,684,42,3,150.83,452.49,2024-03-10
3913,275,12,4,186.42,745.68,2024-12-26
3914,943,37,4,325.97,1303.88,2023-06-07
3915,814,12,1,186.42,186.42,2024-10-22
3916,75,37,4,325.97,1303.88,2023-03-03
3917,570,18,4,190.67,762.68,2023-07-06
3918,987,37,4,325.97,1303.88,2023-09-25
3919,727,34,2,329.3,658.6,2023-03-28
3920,181,25,2,113.88,227.76,2024-01-23
3921,222,30,1,342.13,342.13,2024-05-25
3922,561,14,4,255.2,1020.8,2023-06-24
3923,904,24,2,426.67,853.34,2023-02-04
3924,217,17,4,112.35,449.4,2024-02-12
3925,519,13,2,478.83,957.66,2024-04-19
3926,880,5,4,475.88,1903.52,2023-03-31
3927,42,45,3,64.64,193.92000000000002,2023-07-21
3928,366,26,2,332.1,664.2,2023-10-15
3929,603,33,1,76.93,76.93,2024-05-15
3930,638,20,3,35.65,106.94999999999999,2023-12-27
3931,424,13,2,478.83,957.66,2024-09-07
3932,629,22,2,214.09,428.18,2023-10-31
3933,605,43,4,190.22,760.88,2023-04-20
3934,675,34,3,329.3,987.9000000000001,2023-03-09
3935,246,5,2,475.88,951.76,2023-11-04
3936,925,32,3,154.7,464.09999999999997,2023-03-07
3937,460,27,1,241.42,241.42,2024-10-28
3938,599,33,4,76.93,307.72,2023-07-06
3939,192,21,4,386.11,1544.44,2024-03-03
3940,351,44,4,38.47,153.88,2023-08-04
3941,177,10,1,325.63,325.63,2024-09-17
3942,450,31,3,307.8,923.4000000000001,2024-06-20
3943,644,11,1,33.61,33.61,2023-07-17
3944,969,5,4,475.88,1903.52,2024-10-30
3945,85,9,4,393.09,1572.36,2023-09-10
3946,887,8,3,61.63,184.89000000000001,2023-10-03
3947,795,8,2,61.63,123.26,2023-12-07
3948,573,28,3,441.28,1323.84,2024-03-29
3949,771,5,1,475.88,475.88,2023-01-07
3950,188,4,3,382.91,1148.73,2024-10-06
3951,907,15,4,222.04,888.16,2024-06-08
3952,630,48,3,419.39,1258.17,2023-12-26
3953,518,39,2,359.47,718.94,2023-01-30
3954,534,25,4,113.88,455.52,2024-09-21
3955,852,39,3,359.47,1078.41,2024-12-05
3956,399,26,3,332.1,996.3000000000001,2023-06-17
3957,377,41,3,446.21,1338.6299999999999,2023-12-28
3958,482,5,3,475.88,1427.6399999999999,2024-08-11
3959,171,1,2,359.39,718.78,2024-07-27
3960,207,26,2,332.1,664.2,2023-02-17
3961,649,1,3,359.39,1078.17,2024-02-11
3962,107,45,2,64.64,129.28,2023-05-10
3963,398,38,4,203.61,814.44,2024-03-22
3964,850,16,3,234.27,702.8100000000001,2023-12-15
3965,203,6,3,354.24,1062.72,2024-06-09
3966,508,2,4,336.53,1346.12,2024-04-03
3967,342,3,2,483.36,966.72,2023-06-08
3968,161,24,1,426.67,426.67,2024-06-10
3969,549,27,2,241.42,482.84,2024-03-07
3970,27,44,4,38.47,153.88,2023-03-08
3971,542,32,3,154.7,464.09999999999997,2023-07-13
3972,647,34,4,329.3,1317.2,2023-02-08
3973,864,43,3,190.22,570.66,2023-07-25
3974,899,46,4,262.77,1051.08,2024-07-08
3975,484,17,4,112.35,449.4,2023-09-06
3976,74,47,4,141.12,564.48,2024-12-02
3977,138,9,2,393.09,786.18,2024-03-19
3978,353,36,2,164.66,329.32,2024-02-15
3979,678,22,2,214.09,428.18,2024-03-28
3980,419,2,3,336.53,1009.5899999999999,2024-08-07
3981,115,49,2,17.2,34.4,2024-11-13
3982,780,3,2,483.36,966.72,2024-09-18
3983,679,9,3,393.09,1179.27,2024-10-24
3984,268,24,2,426.67,853.34,2023-12-26
3985,329,13,4,478.83,1915.32,2023-07-01
3986,490,17,3,112.35,337.04999999999995,2023-09-30
3987,119,50,4,195.76,783.04,2023-09-15
3988,483,28,3,441.28,1323.84,2023-06-10
3989,149,10,1,325.63,325.63,2023-02-14
3990,777,38,2,203.61,407.22,2023-08-22
3991,375,35,2,371.91,743.82,2023-07-16
3992,25,11,2,33.61,67.22,2023-02-05
3993,474,31,4,307.8,1231.2,2024-06-13
3994,188,18,1,190.67,190.67,2024-10-15
3995,136,2,3,336.53,1009.5899999999999,2024-08-13
3996,444,34,4,329.3,1317.2,2024-07-27
3997,129,21,2,386.11,772.22,2023-09-14
3998,992,20,2,35.65,71.3,2024-11-17
3999,100,39,2,359.47,718.94,2023-09-20
4000,150,50,1,195.76,195.76,2023-11-26
4001,120,8,3,61.63,184.89000000000001,2023-05-03
4002,244,11,2,33.61,67.22,2023-01-21
4003,190,33,3,76.93,230.79000000000002,2024-09-06
4004,856,18,3,190.67,572.01,2023-12-29
4005,997,19,1,191.21,191.21,2024-10-25
4006,56,34,2,329.3,658.6,2024-08-02
4007,185,10,2,325.63,651.26,2023-09-21
4008,225,38,3,203.61,610.83,2023-05-03
4009,830,28,2,441.28,882.56,2023-10-28
4010,833,34,3,329.3,987.9000000000001,2024-10-06
4011,874,10,4,325.63,1302.52,2024-08-16
4012,570,21,1,386.11,386.11,2024-03-24
4013,131,5,1,475.88,475.88,2023-11-16
4014,177,8,1,61.63,61.63,2023-06-09
4015,582,49,4,17.2,68.8,2024-06-16
4016,135,7,3,156.05,468.15000000000003,2023-10-10
4017,520,9,4,393.09,1572.36,2024-12-19
4018,194,7,3,156.05,468.15000000000003,2023-12-08
4019,242,10,2,325.63,651.26,2024-01-05
4020,801,7,3,156.05,468.15000000000003,2023-09-27
4021,940,46,1,262.77,262.77,2023-06-13
4022,525,16,4,234.27,937.08,2023-05-13
4023,244,25,2,113.88,227.76,2024-03-09
4024,38,39,4,359.47,1437.88,2023-11-15
4025,510,48,1,419.39,419.39,2024-04-18
4026,59,13,4,478.83,1915.32,2024-05-13
4027,218,1,4,359.39,1437.56,2024-01-18
4028,388,21,2,386.11,772.22,2024-12-26
4029,627,37,1,325.97,325.97,2023-03-08
4030,787,1,1,359.39,359.39,2023-12-09
4031,545,41,3,446.21,1338.6299999999999,2023-05-13
4032,327,6,1,354.24,354.24,2024-06-17
4033,241,13,4,478.83,1915.32,2024-05-30
4034,840,37,3,325.97,977.9100000000001,2024-10-01
4035,557,26,3,332.1,996.3000000000001,2024-10-09
4036,680,33,1,76.93,76.93,2024-08-27
4037,5,28,1,441.28,441.28,2023-03-22
4038,247,23,1,412.87,412.87,2024-10-10
4039,386,32,3,154.7,464.09999999999997,2024-09-19
4040,625,31,3,307.8,923.4000000000001,2024-05-29
4041,819,9,2,393.09,786.18,2024-07-26
4042,562,47,2,141.12,282.24,2024-05-27
4043,990,38,2,203.61,407.22,2024-08-13
4044,345,6,2,354.24,708.48,2024-12-02
4045,184,3,1,483.36,483.36,2024-01-18
4046,368,8,4,61.63,246.52,2024-05-11
4047,808,17,1,112.35,112.35,2024-07-06
4048,908,29,1,115.71,115.71,2023-04-25
4049,100,25,1,113.88,113.88,2023-05-19
4050,828,4,2,382.91,765.82,2023-10-29
4051,294,17,2,112.35,224.7,2023-10-19
4052,74,7,4,156.05,624.2,2023-01-16
4053,526,16,1,234.27,234.27,2024-05-30
4054,925,6,1,354.24,354.24,2024-05-25
4055,423,1,3,359.39,1078.17,2023-08-20
4056,959,3,1,483.36,483.36,2024-09-06
4057,277,45,2,64.64,129.28,2023-08-12
4058,801,48,2,419.39,838.78,2024-11-24
4059,366,4,3,382.91,1148.73,2024-03-14
4060,428,25,4,113.88,455.52,2023-07-28
4061,501,15,2,222.04,444.08,2023-08-15
4062,375,29,4,115.71,462.84,2024-07-30
4063,321,10,2,325.63,651.26,2023-10-30
4064,322,49,4,17.2,68.8,2023-10-05
4065,598,26,2,332.1,664.2,2024-01-28
4066,917,31,4,307.8,1231.2,2023-04-17
4067,390,14,1,255.2,255.2,2023-03-12
4068,664,9,3,393.09,1179.27,2024-01-11
4069,727,48,3,419.39,1258.17,2023-05-23
4070,419,36,4,164.66,658.64,2023-06-16
4071,748,4,4,382.91,1531.64,2023-07-21
4072,774,30,2,342.13,684.26,2024-09-13
4073,99,49,3,17.2,51.599999999999994,2023-07-21
4074,634,32,2,154.7,309.4,2024-05-04
4075,579,26,3,332.1,996.3000000000001,2023-09-30
4076,219,18,3,190.67,572.01,2024-10-20
4077,332,24,1,426.67,426.67,2023-06-01
4078,347,48,2,419.39,838.78,2024-06-10
4079,431,38,3,203.61,610.83,2024-03-03
4080,866,27,4,241.42,965.68,2023-07-11
4081,41,32,4,154.7,618.8,2023-11-05
4082,378,8,2,61.63,123.26,2023-04-16
4083,519,22,2,214.09,428.18,2024-06-25
4084,126,37,4,325.97,1303.88,2023-03-20
4085,389,3,3,483.36,1450.08,2024-12-01
4086,74,5,3,475.88,1427.6399999999999,2024-04-07
4087,82,25,4,113.88,455.52,2024-02-09
4088,514,22,4,214.09,856.36,2023-08-12
4089,584,4,4,382.91,1531.64,2024-08-28
4090,19,23,2,412.87,825.74,2023-12-09
4091,97,47,2,141.12,282.24,2024-11-24
4092,940,33,3,76.93,230.79000000000002,2023-04-25
4093,348,1,3,359.39,1078.17,2023-08-14
4094,423,19,3,191.21,573.63,2024-09-24
4095,24,5,3,475.88,1427.6399999999999,2023-07-30
4096,961,33,3,76.93,230.79000000000002,2024-07-24
4097,114,33,4,76.93,307.72,2023-08-08
4098,357,41,4,446.21,1784.84,2023-08-30
4099,375,11,1,33.61,33.61,2023-05-27
4100,182,42,2,150.83,301.66,2024-12-11
4101,543,2,3,336.53,1009.5899999999999,2023-10-15
4102,138,41,4,446.21,1784.84,2024-12-30
4103,222,11,1,33.61,33.61,2024-02-08
4104,508,20,3,35.65,106.94999999999999,2023-09-22
4105,712,15,2,222.04,444.08,2023-04-15
4106,745,45,3,64.64,193.92000000000002,2023-08-07
4107,277,5,1,475.88,475.88,2023-12-07
4108,452,49,4,17.2,68.8,2024-04-18
4109,190,35,2,371.91,743.82,2024-05-09
4110,39,34,2,329.3,658.6,2023-05-01
4111,892,15,2,222.04,444.08,2024-12-28
4112,824,49,4,17.2,68.8,2023-05-09
4113,833,28,4,441.28,1765.12,2024-10-21
4114,432,8,1,61.63,61.63,2023-08-06
4115,563,43,1,190.22,190.22,2023-03-15
4116,460,41,3,446.21,1338.6299999999999,2023-07-11
4117,189,12,3,186.42,559.26,2024-08-15
4118,453,14,2,255.2,510.4,2023-02-17
4119,317,17,3,112.35,337.04999999999995,2023-04-29
4120,577,50,2,195.76,391.52,2023-02-05
4121,463,19,3,191.21,573.63,2024-07-07
4122,581,19,3,191.21,573.63,2023-02-08
4123,581,12,3,186.42,559.26,2024-12-16
4124,548,12,2,186.42,372.84,2023-10-26
4125,34,48,1,419.39,419.39,2023-02-18
4126,658,29,1,115.71,115.71,2024-05-31
4127,985,24,1,426.67,426.67,2023-11-11
4128,294,33,2,76.93,153.86,2024-11-07
4129,481,23,2,412.87,825.74,2024-09-29
4130,267,24,4,426.67,1706.68,2024-03-30
4131,626,21,4,386.11,1544.44,2024-12-29
4132,431,36,4,164.66,658.64,2023-08-30
4133,702,6,1,354.24,354.24,2023-03-07
4134,972,4,3,382.91,1148.73,2023-07-28
4135,415,16,1,234.27,234.27,2023-08-08
4136,769,47,4,141.12,564.48,2023-08-17
4137,631,50,4,195.76,783.04,2024-03-25
4138,36,15,2,222.04,444.08,2024-09-11
4139,189,50,4,195.76,783.04,2023-11-11
4140,20,36,2,164.66,329.32,2024-08-31
4141,143,50,2,195.76,391.52,2023-05-11
4142,605,47,3,141.12,423.36,2024-10-06
4143,123,31,2,307.8,615.6,2024-02-23
4144,630,7,2,156.05,312.1,2023-10-09
4145,886,1,3,359.39,1078.17,2023-11-28
4146,212,23,1,412.87,412.87,2024-11-29
4147,61,29,3,115.71,347.13,2024-07-06
4148,147,4,1,382.91,382.91,2023-10-24
4149,123,15,2,222.04,444.08,2024-12-04
4150,456,15,3,222.04,666.12,2023-08-19
4151,534,18,4,190.67,762.68,2023-05-10
4152,292,20,4,35.65,142.6,2024-01-11
4153,926,2,3,336.53,1009.5899999999999,2023-01-26
4154,441,5,2,475.88,951.76,2023-08-31
4155,824,20,2,35.65,71.3,2024-07-21
4156,567,20,2,35.65,71.3,2024-02-13
4157,340,25,1,113.88,113.88,2024-02-02
4158,444,47,4,141.12,564.48,2024-03-02
4159,958,39,4,359.47,1437.88,2023-04-22
4160,325,2,2,336.53,673.06,2024-06-11
4161,951,30,3,342.13,1026.3899999999999,2024-11-08
4162,813,42,4,150.83,603.32,2024-01-06
4163,670,37,1,325.97,325.97,2023-06-30
4164,703,39,3,359.47,1078.41,2023-03-19
4165,919,16,2,234.27,468.54,2023-03-26
4166,695,4,1,382.91,382.91,2023-11-13
4167,111,14,3,255.2,765.5999999999999,2023-05-13
4168,612,31,1,307.8,307.8,2024-11-14
4169,799,30,1,342.13,342.13,2024-11-17
4170,542,41,4,446.21,1784.84,2024-03-28
4171,553,45,2,64.64,129.28,2023-08-07
4172,208,30,1,342.13,342.13,2023-03-26
4173,685,40,3,107.62,322.86,2024-11-15
4174,335,20,4,35.65,142.6,2024-11-15
4175,183,5,2,475.88,951.76,2023-12-16
4176,282,37,1,325.97,325.97,2023-07-16
4177,537,13,4,478.83,1915.32,2023-01-20
4178,759,8,4,61.63,246.52,2024-12-13
4179,405,20,3,35.65,106.94999999999999,2023-01-26
4180,566,42,3,150.83,452.49,2024-01-16
4181,523,27,2,241.42,482.84,2023-03-24
4182,802,38,1,203.61,203.61,2023-03-28
4183,949,1,3,359.39,1078.17,2024-10-29
4184,398,30,2,342.13,684.26,2024-11-24
4185,965,49,3,17.2,51.599999999999994,2024-02-26
4186,718,14,1,255.2,255.2,2024-03-18
4187,753,8,4,61.63,246.52,2024-08-06
4188,915,32,3,154.7,464.09999999999997,2024-10-30
4189,41,11,1,33.61,33.61,2023-06-04
4190,504,19,2,191.21,382.42,2024-07-18
4191,179,37,4,325.97,1303.88,2023-05-17
4192,767,28,4,441.28,1765.12,2023-06-29
4193,182,3,3,483.36,1450.08,2023-04-06
4194,197,8,2,61.63,123.26,2024-09-23
4195,387,24,1,426.67,426.67,2023-06-20
4196,925,8,3,61.63,184.89000000000001,2023-06-19
4197,159,26,2,332.1,664.2,2023-03-23
4198,57,7,4,156.05,624.2,2023-02-17
4199,592,33,4,76.93,307.72,2024-09-18
4200,896,3,2,483.36,966.72,2024-05-30
4201,868,4,2,382.91,765.82,2023-01-09
4202,1000,17,1,112.35,112.35,2024-08-31
4203,788,14,2,255.2,510.4,2024-03-11
4204,27,43,3,190.22,570.66,2023-08-04
4205,606,8,2,61.63,123.26,2023-12-11
4206,508,10,1,325.63,325.63,2024-02-17
4207,936,1,4,359.39,1437.56,2023-01-21
4208,999,24,1,426.67,426.67,2024-03-19
4209,922,9,4,393.09,1572.36,2023-07-03
4210,227,36,2,164.66,329.32,2024-07-01
4211,246,9,2,393.09,786.18,2024-05-27
4212,69,9,1,393.09,393.09,2023-08-18
4213,723,8,2,61.63,123.26,2024-08-30
4214,397,20,4,35.65,142.6,2023-10-26
4215,748,37,2,325.97,651.94,2023-08-11
4216,793,29,4,115.71,462.84,2023-08-19
4217,405,41,1,446.21,446.21,2024-03-01
4218,554,2,4,336.53,1346.12,2024-08-30
4219,829,14,1,255.2,255.2,2023-03-18
4220,277,24,2,426.67,853.34,2024-04-10
4221,941,40,2,107.62,215.24,2023-06-09
4222,492,33,4,76.93,307.72,2023-05-26
4223,675,12,3,186.42,559.26,2023-03-30
4224,735,10,3,325.63,976.89,2023-11-04
4225,546,3,2,483.36,966.72,2023-06-16
4226,392,32,3,154.7,464.09999999999997,2023-05-30
4227,468,6,1,354.24,354.24,2023-02-12
4228,945,29,2,115.71,231.42,2024-09-23
4229,849,31,1,307.8,307.8,2024-11-04
4230,128,38,1,203.61,203.61,2024-01-23
4231,766,2,4,336.53,1346.12,2024-06-30
4232,710,46,4,262.77,1051.08,2024-02-09
4233,245,46,1,262.77,262.77,2023-06-12
4234,560,15,3,222.04,666.12,2024-02-03
4235,493,6,3,354.24,1062.72,2024-04-09
4236,580,22,4,214.09,856.36,2023-05-03
4237,534,27,2,241.42,482.84,2023-09-28
4238,380,44,3,38.47,115.41,2023-09-06
4239,521,34,4,329.3,1317.2,2024-08-07
4240,399,45,4,64.64,258.56,2024-08-06
4241,570,28,3,441.28,1323.84,2024-06-11
4242,75,42,4,150.83,603.32,2023-03-15
4243,254,18,3,190.67,572.01,2023-02-12
4244,50,3,4,483.36,1933.44,2024-07-24
4245,796,46,4,262.77,1051.08,2024-08-04
4246,303,14,3,255.2,765.5999999999999,2023-07-21
4247,207,31,1,307.8,307.8,2023-12-28
4248,758,17,3,112.35,337.04999999999995,2024-07-16
4249,285,49,4,17.2,68.8,2023-12-12
4250,204,25,1,113.88,113.88,2024-07-06
4251,69,4,4,382.91,1531.64,2023-08-28
4252,361,31,3,307.8,923.4000000000001,2024-09-20
4253,707,26,2,332.1,664.2,2024-10-18
4254,956,10,2,325.63,651.26,2023-12-10
4255,715,24,3,426.67,1280.01,2024-04-15
4256,928,23,2,412.87,825.74,2023-04-15
4257,787,2,4,336.53,1346.12,2024-06-10
4258,504,21,3,386.11,1158.33,2024-12-09
4259,235,27,4,241.42,965.68,2023-09-20
4260,6,46,1,262.77,262.77,2023-10-16
4261,570,49,1,17.2,17.2,2024-07-07
4262,350,8,4,61.63,246.52,2024-11-16
4263,967,6,4,354.24,1416.96,2023-12-01
4264,607,25,3,113.88,341.64,2023-12-19
4265,692,35,3,371.91,1115.73,2023-11-21
4266,901,36,1,164.66,164.66,2023-11-04
4267,654,29,4,115.71,462.84,2023-12-26
4268,769,29,4,115.71,462.84,2023-06-14
4269,733,5,1,475.88,475.88,2023-08-12
4270,124,24,3,426.67,1280.01,2024-06-07
4271,52,1,3,359.39,1078.17,2024-10-18
4272,127,34,3,329.3,987.9000000000001,2023-03-12
4273,273,3,1,483.36,483.36,2023-01-22
4274,166,43,1,190.22,190.22,2024-05-12
4275,434,42,1,150.83,150.83,2024-10-31
4276,663,21,4,386.11,1544.44,2024-12-30
4277,246,47,1,141.12,141.12,2024-10-24
4278,708,21,1,386.11,386.11,2023-09-14
4279,399,17,3,112.35,337.04999999999995,2024-03-22
4280,270,19,2,191.21,382.42,2024-09-27
4281,802,6,1,354.24,354.24,2023-02-18
4282,518,5,3,475.88,1427.6399999999999,2024-10-02
4283,397,43,3,190.22,570.66,2024-12-11
4284,372,3,2,483.36,966.72,2023-04-07
4285,1000,17,1,112.35,112.35,2024-09-04
4286,186,23,3,412.87,1238.6100000000001,2023-08-04
4287,29,38,3,203.61,610.83,2023-02-23
4288,283,38,1,203.61,203.61,2024-09-07
4289,557,50,3,195.76,587.28,2024-06-26
4290,676,17,1,112.35,112.35,2023-10-20
4291,195,36,3,164.66,493.98,2023-09-18
4292,942,15,4,222.04,888.16,2023-02-18
4293,6,10,2,325.63,651.26,2023-08-12
4294,23,48,1,419.39,419.39,2023-04-20
4295,724,44,1,38.47,38.47,2024-02-03
4296,172,46,2,262.77,525.54,2024-12-26
4297,306,6,4,354.24,1416.96,2023-05-31
4298,428,45,3,64.64,193.92000000000002,2024-09-21
4299,877,31,4,307.8,1231.2,2024-07-09
4300,948,3,4,483.36,1933.44,2023-07-25
4301,786,27,3,241.42,724.26,2024-05-23
4302,572,10,1,325.63,325.63,2024-04-11
4303,585,4,3,382.91,1148.73,2023-06-28
4304,48,8,1,61.63,61.63,2023-06-08
4305,786,12,4,186.42,745.68,2023-01-30
4306,97,47,3,141.12,423.36,2023-04-02
4307,113,3,3,483.36,1450.08,2024-07-28
4308,390,31,2,307.8,615.6,2023-07-18
4309,427,30,3,342.13,1026.3899999999999,2024-05-17
4310,658,22,1,214.09,214.09,2023-04-30
4311,573,26,3,332.1,996.3000000000001,2024-04-19
4312,552,24,4,426.67,1706.68,2023-05-16
4313,277,29,3,115.71,347.13,2024-06-16
4314,899,31,3,307.8,923.4000000000001,2024-02-15
4315,27,9,1,393.09,393.09,2023-04-07
4316,673,26,4,332.1,1328.4,2023-10-27
4317,299,31,1,307.8,307.8,2024-03-24
4318,212,12,1,186.42,186.42,2024-10-16
4319,34,50,4,195.76,783.04,2024-05-30
4320,328,34,2,329.3,658.6,2024-12-29
4321,463,28,1,441.28,441.28,2024-01-21
4322,273,10,1,325.63,325.63,2023-10-14
4323,450,24,2,426.67,853.34,2023-01-19
4324,593,43,1,190.22,190.22,2024-04-02
4325,311,28,2,441.28,882.56,2024-09-15
4326,732,50,4,195.76,783.04,2024-11-20
4327,577,3,3,483.36,1450.08,2024-01-29
4328,21,37,3,325.97,977.9100000000001,2023-12-09
4329,718,15,2,222.04,444.08,2023-04-30
4330,649,44,3,38.47,115.41,2024-01-24
4331,537,42,1,150.83,150.83,2024-08-24
4332,320,8,2,61.63,123.26,2023-06-29
4333,857,48,4,419.39,1677.56,2024-10-10
4334,650,48,2,419.39,838.78,2023-07-20
4335,830,26,3,332.1,996.3000000000001,2023-08-07
4336,60,31,3,307.8,923.4000000000001,2024-09-10
4337,550,6,3,354.24,1062.72,2023-08-09
4338,815,45,2,64.64,129.28,2023-05-13
4339,846,2,2,336.53,673.06,2023-01-23
4340,44,46,3,262.77,788.31,2024-12-28
4341,852,47,3,141.12,423.36,2023-01-24
4342,657,25,2,113.88,227.76,2024-07-29
4343,119,31,4,307.8,1231.2,2023-06-27
4344,832,28,2,441.28,882.56,2024-07-21
4345,59,5,2,475.88,951.76,2024-03-03
4346,426,8,1,61.63,61.63,2024-04-30
4347,732,47,4,141.12,564.48,2023-04-12
4348,556,15,4,222.04,888.16,2023-02-20
4349,309,34,4,329.3,1317.2,2024-08-11
